"343","2021-08-23","18:10:39","0.95356","79","0",\N
"344","2021-08-23","18:10:40","0.973876","79","0",\N
"345","2021-08-23","18:10:41","0.991696","110","0",\N
"346","2021-08-23","18:10:41","0.977763","130","0",\N
"347","2021-08-23","18:10:42","0.965751","110","0",\N
"348","2021-08-23","18:10:44","0.983841","96","0",\N
"349","2021-08-23","18:10:44","0.980705","96","0",\N
"350","2021-08-23","18:10:44","0.967112","117","0",\N
"351","2021-08-23","18:10:48","0.997083","96","0",\N
"352","2021-08-23","18:10:51","0.939754","96","0",\N
"353","2021-08-23","18:10:55","0.998978","43","0",\N
"354","2021-08-23","18:10:55","0.952897","110","0",\N
"355","2021-08-23","18:10:55","0.996577","117","0",\N
"356","2021-08-23","18:10:56","0.990767","134","0",\N
"357","2021-08-23","18:10:57","0.977631","134","0",\N
"358","2021-08-23","18:10:59","0.962075","117","0",\N
"359","2021-08-23","18:11:00","0.961943","123","0",\N
"360","2021-08-23","18:11:02","0.976753","136","0",\N
"361","2021-08-23","18:11:05","0.953934","110","0",\N
"362","2021-08-23","18:11:06","0.924984","96","0",\N
"363","2021-08-23","18:11:10","0.964234","125","0",\N
"364","2021-08-23","18:11:11","0.965336","125","0",\N
"365","2021-08-23","18:11:13","0.985473","118","0",\N
"366","2021-08-23","18:11:16","0.900132","79","0",\N
"367","2021-08-23","18:11:20","0.919771","79","0",\N
"368","2021-08-23","18:11:23","0.958835","43","0",\N
"369","2021-08-23","18:11:23","0.942906","117","0",\N
"370","2021-08-23","18:11:24","0.970442","43","0",\N
"371","2021-08-23","18:11:25","0.91057","134","0",\N
"372","2021-08-23","18:11:29","0.948506","79","0",\N
"373","2021-08-23","18:11:32","0.994364","79","0",\N
"374","2021-08-23","18:11:39","0.998048","121","0",\N
"375","2021-08-23","18:11:44","0.914796","112","0",\N
"376","2021-08-23","18:11:45","0.969747","24","0",\N
"377","2021-08-23","18:11:46","0.928021","24","0",\N
"378","2021-08-23","18:11:47","0.959661","123","0",\N
"379","2021-08-23","18:11:47","0.909031","130","0",\N
"380","2021-08-23","18:11:48","0.935163","130","0",\N
"381","2021-08-23","18:11:50","0.971284","130","0",\N
"382","2021-08-23","18:11:50","0.908622","140","0",\N
"383","2021-08-23","18:11:51","0.954077","112","0",\N
"384","2021-08-23","18:11:53","0.974588","79","0",\N
"385","2021-08-23","18:11:54","0.91927","79","0",\N
"386","2021-08-23","18:11:58","0.991946","118","0",\N
"387","2021-08-23","18:11:58","0.907708","134","0",\N
"388","2021-08-23","18:12:03","0.993517","123","0",\N
"389","2021-08-23","18:12:04","0.992373","123","0",\N
"390","2021-08-23","18:12:05","0.990234","79","0",\N
"391","2021-08-23","18:12:05","0.947206","123","0",\N
"392","2021-08-23","18:12:08","0.995541","79","0",\N
"393","2021-08-23","18:12:08","0.943904","121","0",\N
"394","2021-08-23","18:12:08","0.93338","121","0",\N
"395","2021-08-23","18:12:11","0.938644","79","0",\N
"396","2021-08-23","18:12:12","0.996215","43","0",\N
"397","2021-08-23","18:12:12","0.994384","79","0",\N
"398","2021-08-23","18:12:13","0.994035","43","0",\N
"399","2021-08-23","18:12:13","0.986082","117","0",\N
"400","2021-08-23","18:12:13","0.984008","136","0",\N
"401","2021-08-23","18:12:14","0.943869","117","0",\N
"402","2021-08-23","18:12:15","0.990345","118","0",\N
"403","2021-08-23","18:12:15","0.953618","118","0",\N
"404","2021-08-23","18:12:16","0.986916","43","0",\N
"405","2021-08-23","18:12:16","0.976297","118","0",\N
"406","2021-08-23","18:12:16","0.958943","43","0",\N
"407","2021-08-23","18:12:16","0.955071","123","0",\N
"408","2021-08-23","18:12:22","0.923527","79","0",\N
"409","2021-08-23","18:12:22","0.992097","117","0",\N
"410","2021-08-23","18:12:22","0.953768","136","0",\N
"411","2021-08-23","18:12:23","0.997779","117","0",\N
"412","2021-08-23","18:12:23","0.985048","118","0",\N
"413","2021-08-23","18:12:23","0.993789","79","0",\N
"414","2021-08-23","18:12:23","0.926617","118","0",\N
"415","2021-08-23","18:12:24","0.976713","79","0",\N
"416","2021-08-23","18:12:24","0.954164","118","0",\N
"417","2021-08-23","18:12:26","0.998182","117","0",\N
"418","2021-08-23","18:12:28","0.978136","147","0",\N
"419","2021-08-23","18:12:29","0.959224","147","0",\N
"420","2021-08-23","18:12:32","0.927024","79","0",\N
"421","2021-08-23","18:12:33","0.93592","79","0",\N
"422","2021-08-23","18:12:34","0.998685","79","0",\N
"423","2021-08-23","18:12:39","0.931681","79","0",\N
"424","2021-08-23","18:12:39","0.900259","121","0",\N
"425","2021-08-23","18:12:40","0.994982","121","0",\N
"426","2021-08-23","18:12:40","0.918418","123","0",\N
"427","2021-08-23","18:12:41","0.993515","117","0",\N
"428","2021-08-23","18:12:41","0.976779","123","0",\N
"429","2021-08-23","18:12:42","0.908052","79","0",\N
"430","2021-08-23","18:12:43","0.968445","43","0",\N
"431","2021-08-23","18:13:11","0.941268","118","0",\N
"432","2021-08-23","18:13:12","0.922279","118","0",\N
"433","2021-08-23","18:13:13","0.985998","125","0",\N
"434","2021-08-23","18:13:16","0.959395","125","0",\N
"435","2021-08-23","18:13:17","0.994957","154","0",\N
"436","2021-08-23","18:13:20","0.949823","155","0",\N
"437","2021-08-23","18:13:24","0.98646","154","0",\N
"438","2021-08-23","18:13:24","0.945107","154","0",\N
"439","2021-08-23","18:13:26","0.97968","154","0",\N
"440","2021-08-23","18:13:29","0.996609","158","0",\N
"441","2021-08-23","18:13:37","0.910011","158","0",\N
"442","2021-08-23","18:13:39","0.986067","158","0",\N
"443","2021-08-23","18:13:42","0.956651","118","0",\N
"444","2021-08-23","18:13:43","0.967932","118","0",\N
"445","2021-08-23","18:13:52","0.981145","158","0",\N
"446","2021-08-23","18:13:52","0.900276","118","0",\N
"447","2021-08-23","18:13:53","0.911673","118","0",\N
"448","2021-08-23","18:13:54","0.984864","169","0",\N
"449","2021-08-23","18:13:54","0.939506","169","0",\N
"450","2021-08-23","18:13:55","0.974678","169","0",\N
"451","2021-08-23","18:13:56","0.907099","171","0",\N
"452","2021-08-23","18:13:59","0.973618","169","0",\N
"453","2021-08-23","18:14:00","0.956572","154","0",\N
"454","2021-08-23","18:14:05","0.926278","118","0",\N
"455","2021-08-23","18:14:06","0.937709","118","0",\N
"456","2021-08-23","18:14:08","0.921123","154","0",\N
"457","2021-08-23","18:14:08","0.978319","158","0",\N
"458","2021-08-23","18:14:08","0.913339","169","0",\N
"459","2021-08-23","18:14:10","0.97962","158","0",\N
"460","2021-08-23","18:14:10","0.979005","169","0",\N
"461","2021-08-23","18:14:12","0.969483","158","0",\N
"462","2021-08-23","18:14:12","0.998253","158","0",\N
